1431065421	1431065421	0	0	1431069272	3851
1431065444	1431065444	0	0	1431079103	13659
1431065454	1431065454	0	0	1431079439	13985
1431065465	1431065465	0	0	1431080699	15234
1431065467	1431065467	0	0	1431069146	3679
1431065534	1431065534	0	0	1431069209	3675
1431065685	1431065685	0	0	1431069377	3692
1431065695	1431065695	0	0	1431069377	3682
1431066100	1431066100	0	0	1431069758	3658
1431066137	1431066137	0	0	1431069821	3684
1431066243	1431066243	0	0	1431073034	6791
1431066266	1431066266	0	0	1431069989	3723
1431066314	1431066314	0	0	1431074525	8211
1431066538	1431066538	0	0	1431070157	3619
1431066760	1431066760	0	0	1431142925	76165
1431066924	1431066924	0	0	1431080951	14027
1431066940	1431066940	0	0	1431070577	3637
1431066977	1431066977	0	0	1431070640	3663
1431067038	1431067038	0	0	1431071249	4211
1431067058	1431067058	0	0	1431074882	7824
1431067058	1431067058	0	0	1431074693	7635
1431067058	1431067058	0	0	1431074672	7614
1431067058	1431067058	0	0	1431074840	7782
1431067058	1431067058	0	0	1431074966	7908
1431067058	1431067058	0	0	1431075050	7992
1431067058	1431067058	0	0	1431075449	8391
1431067058	1431067058	0	0	1431075659	8601
1431067058	1431067058	0	0	1431075449	8391
1431067058	1431067058	0	0	1431076163	9105
1431067058	1431067058	0	0	1431076100	9042
1431067058	1431067058	0	0	1431075239	8181
1431067058	1431067058	0	0	1431075869	8811
1431067058	1431067058	0	0	1431075407	8349
1431067059	1431067059	0	0	1431075260	8201
1431067059	1431067059	0	0	1431076016	8957
1431067059	1431067059	0	0	1431075302	8243
1431067059	1431067059	0	0	1431075197	8138
1431067059	1431067059	0	0	1431076058	8999
1431067059	1431067059	0	0	1431075176	8117
1431067059	1431067059	0	0	1431075512	8453
1431067059	1431067059	0	0	1431075260	8201
1431067059	1431067059	0	0	1431075113	8054
1431067059	1431067059	0	0	1431075491	8432
1431067059	1431067059	0	0	1431075155	8096
1431067059	1431067059	0	0	1431075386	8327
1431067059	1431067059	0	0	1431075218	8159
1431067059	1431067059	0	0	1431075218	8159
1431067059	1431067059	0	0	1431075218	8159
1431067059	1431067059	0	0	1431074840	7781
1431067059	1431067059	0	0	1431075365	8306
1431067059	1431067059	0	0	1431075218	8159
1431067059	1431067059	0	0	1431075176	8117
1431067059	1431067059	0	0	1431075197	8138
1431067059	1431067059	0	0	1431075302	8243
1431067059	1431067059	0	0	1431075113	8054
1431067059	1431067059	0	0	1431075491	8432
1431067059	1431067059	0	0	1431075386	8327
1431067059	1431067059	0	0	1431075281	8222
1431067059	1431067059	0	0	1431075176	8117
1431067059	1431067059	0	0	1431075176	8117
1431067059	1431067059	0	0	1431075197	8138
1431067059	1431067059	0	0	1431075092	8033
1431067059	1431067059	0	0	1431076226	9167
1431067059	1431067059	0	0	1431075239	8180
1431067059	1431067059	0	0	1431075029	7970
1431067059	1431067059	0	0	1431076016	8957
1431067059	1431067059	0	0	1431075953	8894
1431067059	1431067059	0	0	1431075575	8516
1431067059	1431067059	0	0	1431075554	8495
1431067059	1431067059	0	0	1431075722	8663
1431067059	1431067059	0	0	1431075827	8768
1431067059	1431067059	0	0	1431075386	8327
1431067059	1431067059	0	0	1431076163	9104
1431067059	1431067059	0	0	1431075764	8705
1431067059	1431067059	0	0	1431075239	8180
1431067059	1431067059	0	0	1431075260	8201
1431067059	1431067059	0	0	1431075155	8096
1431067059	1431067059	0	0	1431075281	8222
1431067059	1431067059	0	0	1431075449	8390
1431067059	1431067059	0	0	1431075008	7949
1431067060	1431067060	0	0	1431075512	8452
1431067060	1431067060	0	0	1431075155	8095
1431067060	1431067060	0	0	1431075113	8053
1431067060	1431067060	0	0	1431075533	8473
1431067060	1431067060	0	0	1431075344	8284
1431067060	1431067060	0	0	1431075428	8368
1431067060	1431067060	0	0	1431075701	8641
1431067060	1431067060	0	0	1431075281	8221
1431067060	1431067060	0	0	1431076331	9271
1431067060	1431067060	0	0	1431075533	8473
1431067060	1431067060	0	0	1431075302	8242
1431067060	1431067060	0	0	1431075953	8893
1431067060	1431067060	0	0	1431076142	9082
1431067060	1431067060	0	0	1431075491	8431
1431067060	1431067060	0	0	1431075911	8851
1431067060	1431067060	0	0	1431075281	8221
1431067060	1431067060	0	0	1431075470	8410
1431067060	1431067060	0	0	1431075491	8431
1431067060	1431067060	0	0	1431075260	8200
1431067060	1431067060	0	0	1431076268	9208
1431067060	1431067060	0	0	1431076142	9082
1431067060	1431067060	0	0	1431075218	8158
1431067060	1431067060	0	0	1431075344	8284
1431067060	1431067060	0	0	1431075092	8032
1431067060	1431067060	0	0	1431075239	8179
1431067060	1431067060	0	0	1431075323	8263
1431067060	1431067060	0	0	1431075407	8347
1431067060	1431067060	0	0	1431075134	8074
1431067060	1431067060	0	0	1431075302	8242
1431067060	1431067060	0	0	1431075344	8284
1431067060	1431067060	0	0	1431075365	8305
1431067060	1431067060	0	0	1431075953	8893
1431067060	1431067060	0	0	1431075113	8053
1431067060	1431067060	0	0	1431075743	8683
1431067060	1431067060	0	0	1431075890	8830
1431067060	1431067060	0	0	1431075365	8305
1431067060	1431067060	0	0	1431075155	8095
1431067060	1431067060	0	0	1431075386	8326
1431067060	1431067060	0	0	1431075386	8326
1431067060	1431067060	0	0	1431075995	8935
1431067060	1431067060	0	0	1431075260	8200
1431067060	1431067060	0	0	1431075281	8221
1431067060	1431067060	0	0	1431075155	8095
1431067060	1431067060	0	0	1431076058	8998
1431067060	1431067060	0	0	1431075365	8305
1431067060	1431067060	0	0	1431075113	8053
1431067061	1431067061	0	0	1431075344	8283
1431067061	1431067061	0	0	1431075197	8136
1431067061	1431067061	0	0	1431075134	8073
1431067061	1431067061	0	0	1431075260	8199
1431067061	1431067061	0	0	1431075071	8010
1431067061	1431067061	0	0	1431075071	8010
1431067061	1431067061	0	0	1431075155	8094
1431067061	1431067061	0	0	1431074882	7821
1431067061	1431067061	0	0	1431075806	8745
1431067061	1431067061	0	0	1431075470	8409
1431067061	1431067061	0	0	1431075722	8661
1431067061	1431067061	0	0	1431076037	8976
1431067061	1431067061	0	0	1431075428	8367
1431067061	1431067061	0	0	1431075302	8241
1431067061	1431067061	0	0	1431075365	8304
1431067061	1431067061	0	0	1431075218	8157
1431067061	1431067061	0	0	1431075386	8325
1431067061	1431067061	0	0	1431075512	8451
1431067061	1431067061	0	0	1431075386	8325
1431067061	1431067061	0	0	1431075554	8493
1431067061	1431067061	0	0	1431075449	8388
1431067061	1431067061	0	0	1431075617	8556
1431067214	1431067214	0	0	1431322244	255030
1431067339	1431067339	0	0	1431322244	254905
1431067370	1431067370	0	0	1431073769	6399
1431067446	1431067446	0	0	1431087062	19616
1431068194	1431068194	0	0	1431082190	13996
1431070121	1431070121	0	0	1431325894	255773
1431070249	1431070249	0	0	1431085571	15322
1431070845	1431070845	0	0	1431079544	8699
1431071079	1431071079	0	0	1431074735	3656
1431071079	1431071079	0	0	1431074735	3656
1431071079	1431071079	0	0	1431074777	3698
1431071080	1431071080	0	0	1431074777	3697
1431071080	1431071080	0	0	1431074798	3718
1431071080	1431071080	0	0	1431074798	3718
1431071080	1431071080	0	0	1431074840	3760
1431071080	1431071080	0	0	1431074840	3760
1431071081	1431071081	0	0	1431074882	3801
1431071081	1431071081	0	0	1431074882	3801
1431071081	1431071081	0	0	1431074924	3843
1431071081	1431071081	0	0	1431074924	3843
1431071082	1431071082	0	0	1431074924	3842
1431071082	1431071082	0	0	1431074945	3863
1431071082	1431071082	0	0	1431074945	3863
1431071082	1431071082	0	0	1431074966	3884
1431071083	1431071083	0	0	1431074966	3883
1431071083	1431071083	0	0	1431074966	3883
1431071083	1431071083	0	0	1431074987	3904
1431071083	1431071083	0	0	1431074987	3904
1431071083	1431071083	0	0	1431075008	3925
1431071084	1431071084	0	0	1431075008	3924
1431071084	1431071084	0	0	1431075029	3945
1431071084	1431071084	0	0	1431075029	3945
1431071085	1431071085	0	0	1431075050	3965
1431071085	1431071085	0	0	1431075050	3965
1431071085	1431071085	0	0	1431075050	3965
1431071085	1431071085	0	0	1431075071	3986
1431071085	1431071085	0	0	1431075071	3986
1431071086	1431071086	0	0	1431075092	4006
1431071086	1431071086	0	0	1431075092	4006
1431071086	1431071086	0	0	1431075113	4027
1431071086	1431071086	0	0	1431075113	4027
1431071086	1431071086	0	0	1431075113	4027
1431071087	1431071087	0	0	1431075134	4047
1431071087	1431071087	0	0	1431075134	4047
1431071087	1431071087	0	0	1431075134	4047
1431071087	1431071087	0	0	1431075155	4068
1431071087	1431071087	0	0	1431075155	4068
1431071088	1431071088	0	0	1431075155	4067
1431071088	1431071088	0	0	1431075176	4088
1431071088	1431071088	0	0	1431075176	4088
1431071088	1431071088	0	0	1431075176	4088
1431071089	1431071089	0	0	1431075176	4087
1431071089	1431071089	0	0	1431075176	4087
1431071089	1431071089	0	0	1431075197	4108
1431071089	1431071089	0	0	1431075197	4108
1431071089	1431071089	0	0	1431075197	4108
1431071090	1431071090	0	0	1431075197	4107
1431071090	1431071090	0	0	1431075218	4128
1431071090	1431071090	0	0	1431075197	4107
1431071090	1431071090	0	0	1431075197	4107
1431071090	1431071090	0	0	1431075197	4107
1431071091	1431071091	0	0	1431075197	4106
1431071091	1431071091	0	0	1431075218	4127
1431071091	1431071091	0	0	1431075218	4127
1431071091	1431071091	0	0	1431075239	4148
1431071091	1431071091	0	0	1431075218	4127
1431071092	1431071092	0	0	1431075218	4126
1431071092	1431071092	0	0	1431075218	4126
1431071092	1431071092	0	0	1431075239	4147
1431071092	1431071092	0	0	1431075239	4147
1431071093	1431071093	0	0	1431075239	4146
1431071093	1431071093	0	0	1431075239	4146
1431071093	1431071093	0	0	1431075239	4146
1431071093	1431071093	0	0	1431075239	4146
1431071093	1431071093	0	0	1431075239	4146
1431071094	1431071094	0	0	1431075239	4145
1431071094	1431071094	0	0	1431075260	4166
1431071094	1431071094	0	0	1431075260	4166
1431071094	1431071094	0	0	1431075260	4166
1431071095	1431071095	0	0	1431075260	4165
1431071095	1431071095	0	0	1431075260	4165
1431071095	1431071095	0	0	1431075281	4186
1431071095	1431071095	0	0	1431075281	4186
1431071095	1431071095	0	0	1431075281	4186
1431071096	1431071096	0	0	1431075281	4185
1431071096	1431071096	0	0	1431075281	4185
1431071096	1431071096	0	0	1431075281	4185
1431071097	1431071097	0	0	1431075281	4184
1431071097	1431071097	0	0	1431075281	4184
1431071097	1431071097	0	0	1431075281	4184
1431071097	1431071097	0	0	1431075281	4184
1431071097	1431071097	0	0	1431075302	4205
1431071097	1431071097	0	0	1431075302	4205
1431071098	1431071098	0	0	1431075302	4204
1431071098	1431071098	0	0	1431075302	4204
1431071098	1431071098	0	0	1431075302	4204
1431071098	1431071098	0	0	1431075302	4204
1431071098	1431071098	0	0	1431075302	4204
1431071098	1431071098	0	0	1431075302	4204
1431071099	1431071099	0	0	1431075302	4203
1431071099	1431071099	0	0	1431075302	4203
1431071099	1431071099	0	0	1431075302	4203
1431071099	1431071099	0	0	1431075302	4203
1431071099	1431071099	0	0	1431075302	4203
1431071100	1431071100	0	0	1431075302	4202
1431071100	1431071100	0	0	1431075302	4202
1431071100	1431071100	0	0	1431075323	4223
1431071100	1431071100	0	0	1431075323	4223
1431071867	1431071867	0	0	1431150193	78326
1431072216	1431072216	0	0	1431172679	100463
1431072299	1431072299	0	0	1431172679	100380
1431072300	1431072300	0	0	1431077528	5228
1431072375	1431072375	0	0	1431150298	77923
1431073012	1431073012	0	0	1431078473	5461
1431073034	1431073034	0	0	1431078473	5439
1431073080	1431073080	0	0	1431081560	8480
1431073336	1431073336	0	0	1431077003	3667
1431073546	1431073546	0	0	1431081770	8224
1431073674	1431073674	0	0	1431093173	19499
1431073700	1431073700	0	0	1431077318	3618
1431073707	1431073707	0	0	1431077318	3611
1431073800	1431073800	0	0	1431092606	18806
1431073953	1431073953	0	0	1431078179	4226
1431074009	1431074009	0	0	1431077633	3624
1431074230	1431074230	0	0	1431077864	3634
1431074334	1431074334	0	0	1431089687	15353
1431074367	1431074367	0	0	1431093635	19268
1431074645	1431074645	0	0	1431102287	27642
1431074725	1431074725	0	0	1431089393	14668
1431074884	1431074884	0	0	1431143787	68903
1431074928	1431074928	0	0	1431143787	68859
1431075005	1431075005	0	0	1431082442	7437
1431075019	1431075019	0	0	1431083849	8830
1431075030	1431075030	0	0	1431084059	9029
1431075075	1431075075	0	0	1431079712	4637
1431075075	1431075075	0	0	1431079880	4805
1431075075	1431075075	0	0	1431080069	4994
1431075075	1431075075	0	0	1431080237	5162
1431075075	1431075075	0	0	1431080300	5225
1431075075	1431075075	0	0	1431080426	5351
1431075075	1431075075	0	0	1431080489	5414
1431075075	1431075075	0	0	1431080615	5540
1431075075	1431075075	0	0	1431080678	5603
1431075075	1431075075	0	0	1431080804	5729
1431075075	1431075075	0	0	1431080846	5771
1431075075	1431075075	0	0	1431080993	5918
1431075075	1431075075	0	0	1431081056	5981
1431075075	1431075075	0	0	1431081182	6107
1431075318	1431075318	0	0	1431081203	5885
1431075319	1431075319	0	0	1431142925	67606
1431075439	1431075439	0	0	1431143934	68495
1431075446	1431075446	0	0	1431325852	250406
1431075764	1431075764	0	0	1431141665	65901
1431075782	1431075782	0	0	1431079649	3867
1431075786	1431075786	0	0	1431080636	4850
1431075827	1431075827	0	0	1431322244	246417
1431076042	1431076042	0	0	1431081791	5749
1431076049	1431076049	0	0	1431079796	3747
1431076069	1431076069	0	0	1431081791	5722
1431076186	1431076186	0	0	1431079817	3631
1431076261	1431076261	0	0	1431086285	10024
1431076509	1431076509	0	0	1431085445	8936
1431076532	1431076532	0	0	1431085634	9102
1431076543	1431076543	0	0	1431087020	10477
1431076602	1431076602	0	0	1431080216	3614
1431076736	1431076736	0	0	1431080363	3627
1431077053	1431077053	0	0	1431080951	3898
1431077131	1431077131	0	0	1431084500	7369
1431077131	1431077131	0	0	1431085025	7894
1431077131	1431077131	0	0	1431087230	10099
1431077131	1431077131	0	0	1431087314	10183
1431077131	1431077131	0	0	1431087734	10603
1431077132	1431077132	0	0	1431088490	11358
1431077132	1431077132	0	0	1431088931	11799
1431077132	1431077132	0	0	1431089267	12135
1431077132	1431077132	0	0	1431089288	12156
1431077132	1431077132	0	0	1431089183	12051
1431077132	1431077132	0	0	1431089456	12324
1431077132	1431077132	0	0	1431089960	12828
1431077132	1431077132	0	0	1431090569	13437
1431077132	1431077132	0	0	1431090674	13542
1431077359	1431077359	0	0	1431144606	67247
1431077532	1431077532	0	0	1431088406	10874
1431077781	1431077781	0	0	1431098717	20936
1431078755	1431078755	0	0	1431242322	163567
1431079089	1431079089	0	0	1431083282	4193
1431079617	1431079617	0	0	1431089771	10154
1431079617	1431079617	0	0	1431089771	10154
1431079617	1431079617	0	0	1431089834	10217
1431079617	1431079617	0	0	1431089834	10217
1431079617	1431079617	0	0	1431089918	10301
1431079617	1431079617	0	0	1431089918	10301
1431079617	1431079617	0	0	1431090002	10385
1431079617	1431079617	0	0	1431090023	10406
1431079617	1431079617	0	0	1431090107	10490
1431079617	1431079617	0	0	1431090107	10490
1431079617	1431079617	0	0	1431090170	10553
1431079617	1431079617	0	0	1431090191	10574
1431079617	1431079617	0	0	1431090275	10658
1431079617	1431079617	0	0	1431090275	10658
1431079617	1431079617	0	0	1431090359	10742
1431079617	1431079617	0	0	1431090359	10742
1431079617	1431079617	0	0	1431090443	10826
1431079617	1431079617	0	0	1431090443	10826
1431079618	1431079618	0	0	1431090506	10888
1431079618	1431079618	0	0	1431090506	10888
1431079618	1431079618	0	0	1431090569	10951
1431079618	1431079618	0	0	1431090590	10972
1431079618	1431079618	0	0	1431090674	11056
1431079618	1431079618	0	0	1431090695	11077
1431079618	1431079618	0	0	1431090758	11140
1431079618	1431079618	0	0	1431090779	11161
1431079618	1431079618	0	0	1431090863	11245
1431079618	1431079618	0	0	1431090863	11245
1431079618	1431079618	0	0	1431090947	11329
1431079618	1431079618	0	0	1431090968	11350
1431079618	1431079618	0	0	1431091094	11476
1431079618	1431079618	0	0	1431091094	11476
1431079618	1431079618	0	0	1431091178	11560
1431079618	1431079618	0	0	1431091178	11560
1431079618	1431079618	0	0	1431091262	11644
1431079618	1431079618	0	0	1431091283	11665
1431079618	1431079618	0	0	1431091367	11749
1431079618	1431079618	0	0	1431091388	11770
1431079618	1431079618	0	0	1431091451	11833
1431079618	1431079618	0	0	1431091451	11833
1431079618	1431079618	0	0	1431091577	11959
1431079618	1431079618	0	0	1431091577	11959
1431079618	1431079618	0	0	1431091661	12043
1431079618	1431079618	0	0	1431091661	12043
1431079618	1431079618	0	0	1431091787	12169
1431079618	1431079618	0	0	1431091787	12169
1431079618	1431079618	0	0	1431091892	12274
1431079618	1431079618	0	0	1431091913	12295
1431079618	1431079618	0	0	1431091997	12379
1431079618	1431079618	0	0	1431091997	12379
1431079618	1431079618	0	0	1431092123	12505
1431079618	1431079618	0	0	1431092144	12526
1431079618	1431079618	0	0	1431092249	12631
1431079618	1431079618	0	0	1431092249	12631
1431079618	1431079618	0	0	1431092333	12715
1431079618	1431079618	0	0	1431092354	12736
1431079618	1431079618	0	0	1431092438	12820
1431079618	1431079618	0	0	1431092438	12820
1431079619	1431079619	0	0	1431092585	12966
1431079619	1431079619	0	0	1431092585	12966
1431079619	1431079619	0	0	1431092669	13050
1431079619	1431079619	0	0	1431092690	13071
1431079619	1431079619	0	0	1431092753	13134
1431079619	1431079619	0	0	1431092816	13197
1431079619	1431079619	0	0	1431092921	13302
1431079619	1431079619	0	0	1431092942	13323
1431079619	1431079619	0	0	1431093047	13428
1431079619	1431079619	0	0	1431093068	13449
1431079619	1431079619	0	0	1431093194	13575
1431079619	1431079619	0	0	1431093194	13575
1431079619	1431079619	0	0	1431093341	13722
1431079619	1431079619	0	0	1431093341	13722
1431079619	1431079619	0	0	1431093446	13827
1431079619	1431079619	0	0	1431093467	13848
1431079619	1431079619	0	0	1431093551	13932
1431079619	1431079619	0	0	1431093551	13932
1431079619	1431079619	0	0	1431093719	14100
1431079619	1431079619	0	0	1431093740	14121
1431079619	1431079619	0	0	1431093866	14247
1431079619	1431079619	0	0	1431093866	14247
1431079619	1431079619	0	0	1431093908	14289
1431079619	1431079619	0	0	1431093929	14310
1431079619	1431079619	0	0	1431093992	14373
1431079619	1431079619	0	0	1431093992	14373
1431079619	1431079619	0	0	1431094076	14457
1431079619	1431079619	0	0	1431094076	14457
1431079619	1431079619	0	0	1431094160	14541
1431079619	1431079619	0	0	1431094181	14562
1431079619	1431079619	0	0	1431094286	14667
1431079619	1431079619	0	0	1431094307	14688
1431079619	1431079619	0	0	1431094391	14772
1431079619	1431079619	0	0	1431094391	14772
1431079619	1431079619	0	0	1431094475	14856
1431079619	1431079619	0	0	1431094475	14856
1431079619	1431079619	0	0	1431094559	14940
1431079619	1431079619	0	0	1431094559	14940
1431079619	1431079619	0	0	1431094664	15045
1431079619	1431079619	0	0	1431094664	15045
1431079620	1431079620	0	0	1431094748	15128
1431079620	1431079620	0	0	1431094769	15149
1431079620	1431079620	0	0	1431094853	15233
1431079620	1431079620	0	0	1431094853	15233
1431079620	1431079620	0	0	1431094958	15338
1431079620	1431079620	0	0	1431094979	15359
1431079620	1431079620	0	0	1431095042	15422
1431079620	1431079620	0	0	1431095063	15443
1431079620	1431079620	0	0	1431095147	15527
1431079620	1431079620	0	0	1431095168	15548
1431079620	1431079620	0	0	1431095252	15632
1431079620	1431079620	0	0	1431095252	15632
1431079620	1431079620	0	0	1431095357	15737
1431079620	1431079620	0	0	1431095378	15758
1431079620	1431079620	0	0	1431095462	15842
1431079620	1431079620	0	0	1431095462	15842
1431079620	1431079620	0	0	1431095588	15968
1431079620	1431079620	0	0	1431095588	15968
1431079620	1431079620	0	0	1431095693	16073
1431079620	1431079620	0	0	1431095693	16073
1431079620	1431079620	0	0	1431095777	16157
1431079620	1431079620	0	0	1431095798	16178
1431079620	1431079620	0	0	1431095924	16304
1431079620	1431079620	0	0	1431095924	16304
1431079620	1431079620	0	0	1431096029	16409
1431079620	1431079620	0	0	1431096050	16430
1431079620	1431079620	0	0	1431096134	16514
1431079620	1431079620	0	0	1431096134	16514
1431079620	1431079620	0	0	1431096260	16640
1431079620	1431079620	0	0	1431096260	16640
1431079620	1431079620	0	0	1431096386	16766
1431079620	1431079620	0	0	1431096386	16766
1431079620	1431079620	0	0	1431096512	16892
1431079620	1431079620	0	0	1431096512	16892
1431079620	1431079620	0	0	1431096575	16955
1431079620	1431079620	0	0	1431096575	16955
1431079620	1431079620	0	0	1431096659	17039
1431079620	1431079620	0	0	1431096680	17060
1431079620	1431079620	0	0	1431096806	17186
1431079620	1431079620	0	0	1431096806	17186
1431079621	1431079621	0	0	1431096890	17269
1431079621	1431079621	0	0	1431096911	17290
1431079621	1431079621	0	0	1431097037	17416
1431079621	1431079621	0	0	1431097100	17479
1431079621	1431079621	0	0	1431097205	17584
1431079621	1431079621	0	0	1431097226	17605
1431079621	1431079621	0	0	1431097331	17710
1431079621	1431079621	0	0	1431097352	17731
1431079621	1431079621	0	0	1431097436	17815
1431079621	1431079621	0	0	1431097457	17836
1431079621	1431079621	0	0	1431097562	17941
1431079621	1431079621	0	0	1431097583	17962
1431079621	1431079621	0	0	1431097709	18088
1431079621	1431079621	0	0	1431097709	18088
1431079621	1431079621	0	0	1431097793	18172
1431079621	1431079621	0	0	1431097793	18172
1431079621	1431079621	0	0	1431097877	18256
1431079621	1431079621	0	0	1431097877	18256
1431079621	1431079621	0	0	1431097982	18361
1431079621	1431079621	0	0	1431097982	18361
1431079621	1431079621	0	0	1431098087	18466
1431079621	1431079621	0	0	1431098108	18487
1431079621	1431079621	0	0	1431098150	18529
1431079621	1431079621	0	0	1431098171	18550
1431079621	1431079621	0	0	1431098234	18613
1431079621	1431079621	0	0	1431098234	18613
1431079621	1431079621	0	0	1431098318	18697
1431079621	1431079621	0	0	1431098339	18718
1431079621	1431079621	0	0	1431098402	18781
1431079621	1431079621	0	0	1431098423	18802
1431079621	1431079621	0	0	1431098486	18865
1431079621	1431079621	0	0	1431098486	18865
1431079621	1431079621	0	0	1431098549	18928
1431079621	1431079621	0	0	1431098570	18949
1431079621	1431079621	0	0	1431098633	19012
1431079621	1431079621	0	0	1431098654	19033
1431079621	1431079621	0	0	1431098717	19096
1431079621	1431079621	0	0	1431098738	19117
1431079621	1431079621	0	0	1431098822	19201
1431079621	1431079621	0	0	1431098822	19201
1431079621	1431079621	0	0	1431098906	19285
1431079622	1431079622	0	0	1431098927	19305
1431079622	1431079622	0	0	1431099011	19389
1431079622	1431079622	0	0	1431099011	19389
1431079622	1431079622	0	0	1431099074	19452
1431079622	1431079622	0	0	1431099095	19473
1431079622	1431079622	0	0	1431099179	19557
1431079622	1431079622	0	0	1431099200	19578
1431079622	1431079622	0	0	1431099242	19620
1431079622	1431079622	0	0	1431099263	19641
1431079622	1431079622	0	0	1431099368	19746
1431079622	1431079622	0	0	1431099389	19767
1431079622	1431079622	0	0	1431099473	19851
1431079622	1431079622	0	0	1431099473	19851
1431079622	1431079622	0	0	1431099557	19935
1431079622	1431079622	0	0	1431099578	19956
1431079622	1431079622	0	0	1431099641	20019
1431079622	1431079622	0	0	1431099662	20040
1431079622	1431079622	0	0	1431099746	20124
1431079622	1431079622	0	0	1431099767	20145
1431079622	1431079622	0	0	1431099851	20229
1431079622	1431079622	0	0	1431099851	20229
1431079622	1431079622	0	0	1431099956	20334
1431079622	1431079622	0	0	1431099977	20355
1431079622	1431079622	0	0	1431100040	20418
1431079622	1431079622	0	0	1431100040	20418
1431079622	1431079622	0	0	1431100082	20460
1431079622	1431079622	0	0	1431100103	20481
1431079622	1431079622	0	0	1431100208	20586
1431079622	1431079622	0	0	1431100229	20607
1431079622	1431079622	0	0	1431100313	20691
1431079622	1431079622	0	0	1431100313	20691
1431079622	1431079622	0	0	1431100397	20775
1431079622	1431079622	0	0	1431100397	20775
1431079622	1431079622	0	0	1431100523	20901
1431079622	1431079622	0	0	1431100544	20922
1431079622	1431079622	0	0	1431100628	21006
1431079622	1431079622	0	0	1431100628	21006
1431079622	1431079622	0	0	1431100712	21090
1431079622	1431079622	0	0	1431100733	21111
1431079622	1431079622	0	0	1431100838	21216
1431079622	1431079622	0	0	1431100859	21237
1431079623	1431079623	0	0	1431100985	21362
1431079623	1431079623	0	0	1431100985	21362
1431079623	1431079623	0	0	1431101069	21446
1431079623	1431079623	0	0	1431101090	21467
1431079623	1431079623	0	0	1431101174	21551
1431079623	1431079623	0	0	1431101174	21551
1431079623	1431079623	0	0	1431101300	21677
1431079623	1431079623	0	0	1431101300	21677
1431079623	1431079623	0	0	1431101447	21824
1431079623	1431079623	0	0	1431101447	21824
1431079623	1431079623	0	0	1431101531	21908
1431079623	1431079623	0	0	1431101552	21929
1431079623	1431079623	0	0	1431101657	22034
1431079623	1431079623	0	0	1431101678	22055
1431079623	1431079623	0	0	1431101762	22139
1431079623	1431079623	0	0	1431101762	22139
1431079623	1431079623	0	0	1431101888	22265
1431079623	1431079623	0	0	1431101888	22265
1431079623	1431079623	0	0	1431102035	22412
1431079623	1431079623	0	0	1431102056	22433
1431079623	1431079623	0	0	1431102098	22475
1431079623	1431079623	0	0	1431102119	22496
1431079623	1431079623	0	0	1431102182	22559
1431079623	1431079623	0	0	1431102203	22580
1431079623	1431079623	0	0	1431102287	22664
1431079623	1431079623	0	0	1431102308	22685
1431079623	1431079623	0	0	1431102392	22769
1431079623	1431079623	0	0	1431102392	22769
1431079623	1431079623	0	0	1431102476	22853
1431079623	1431079623	0	0	1431102497	22874
1431079623	1431079623	0	0	1431102581	22958
1431079623	1431079623	0	0	1431102581	22958
1431079623	1431079623	0	0	1431102686	23063
1431079623	1431079623	0	0	1431102686	23063
1431079623	1431079623	0	0	1431102770	23147
1431079623	1431079623	0	0	1431102791	23168
