TERM_REASON 5, COUNT=1
8	4668858
8	4604775
8	4656564
8	4632735
8	4643251
8	4587357
8	4617018
8	4643260
8	4667752
8	4601204
8	4637214
8	4611774
8	4600746
8	4599511
8	4642607
8	4653581
8	4637458
8	4635526
8	4632750
8	4642627
8	4600741
8	4665656
8	4614412
8	4668621
8	4642623
8	4667272
8	4661657
8	4594837
8	4594826
8	4583481
8	4637367
8	4592359
8	4643374
8	4665483
8	4612498
8	4600743
8	4617207
8	4601524
8	4656550
8	4640289
8	4668857
8	4612408
8	4656552
8	4653689
8	4642617
8	4665463
8	4602396
8	4642604
8	4658230
8	4642618
8	4653583
8	4665212
8	4604639
TERM_REASON 14, COUNT=2627
14	4654520
14	4617355
14	4664823
14	4653672
14	4617525
14	4639057
14	4653586
14	4623847
14	4603078
14	4622467
14	4601508
14	4654496
14	4623662
14	4612687
14	4617374
14	4644828
14	4639340
14	4654523
14	4596326
14	4637998
14	4639579
14	4623700
14	4623993
14	4617298
14	4639664
14	4573281
14	4631819
14	4639601
14	4644041
14	4603182
14	4644838
14	4665532
14	4654483
14	4644858
14	4623880
14	4665576
14	4617526
14	4638045
14	4664743
14	4617263
14	4631058
14	4624046
14	4604049
14	4647331
14	4639633
14	4644770
14	4623725
14	4644817
14	4639445
14	4639384
14	4622052
14	4601804
14	4645282
14	4660362
14	4644818
14	4667226
14	4617605
14	4654550
14	4623661
14	4644840
14	4664830
14	4634081
14	4665622
14	4617510
14	4617316
14	4639621
14	4617337
14	4617476
14	4637609
14	4617340
14	4641542
14	4665210
14	4623885
14	4623830
14	4603566
14	4639513
14	4667029
14	4613785
14	4634382
14	4667026
14	4639494
14	4639648
14	4620846
14	4593712
14	4617388
14	4620771
14	4617493
14	4664925
14	4668045
14	4665330
14	4643452
14	4623671
14	4596836
14	4617477
14	4639594
14	4659437
14	4634395
14	4639500
14	4617480
14	4604621
14	4639439
14	4603094
14	4623851
14	4644831
14	4654543
14	4586870
14	4659514
14	4654493
14	4612507
14	4667748
14	4594749
14	4668672
14	4617574
14	4639492
14	4604972
14	4654498
14	4637575
14	4617305
14	4617522
14	4639656
14	4654472
14	4668527
14	4639572
14	4642795
14	4639658
14	4638507
14	4602648
14	4592985
14	4644772
14	4617398
14	4604812
14	4634584
14	4617600
14	4602635
14	4653615
14	4644846
14	4623023
14	4604797
14	4613651
14	4639407
14	4623009
14	4654513
14	4623971
14	4654505
14	4644784
14	4623702
14	4594656
14	4599872
14	4612514
14	4639423
14	4606995
14	4667017
14	4604973
14	4623641
14	4638329
14	4601208
14	4635387
14	4617589
14	4617339
14	4637994
14	4622059
14	4654464
14	4643241
14	4543061
14	4611782
14	4668681
14	4644860
14	4617608
14	4646843
14	4617414
14	4668658
14	4638152
14	4617426
14	4573296
14	4621080
14	4600597
14	4639456
14	4666899
14	4612298
14	4604961
14	4664877
14	4617514
14	4617459
14	4639523
14	4638510
14	4613185
14	4623690
14	4617475
14	4646856
14	4668629
14	4659435
14	4639501
14	4631904
14	4659517
14	4646885
14	4639412
14	4639552
14	4633932
14	4639540
14	4622519
14	4667270
14	4601195
14	4639403
14	4653625
14	4617330
14	4664824
14	4617487
14	4664779
14	4617542
14	4617410
14	4653542
14	4632718
14	4668025
14	4665093
14	4617583
14	4623712
14	4603613
14	4631057
14	4617451
14	4613244
14	4668947
14	4665318
14	4654456
14	4659937
14	4603606
14	4664769
14	4639495
14	4629026
14	4668525
14	4604975
14	4644869
14	4638456
14	4560541
14	4639322
14	4623726
14	4639394
14	4638435
14	4644039
14	4623974
14	4633127
14	4617492
14	4639587
14	4639387
14	4656597
14	4659475
14	4647706
14	4667375
14	4645293
14	4629053
14	4639417
14	4617488
14	4665420
14	4639442
14	4623617
14	4617590
14	4612863
14	4644797
14	4653590
14	4665234
14	4667286
14	4639377
14	4668634
14	4668760
14	4654547
14	4639644
14	4639335
14	4617570
14	4668761
14	4665178
14	4601123
14	4639590
14	4646913
14	4617594
14	4639642
14	4653683
14	4612535
14	4646853
14	4666501
14	4665437
14	4604958
14	4602625
14	4654538
14	4617273
14	4617421
14	4665632
14	4617507
14	4667379
14	4623667
14	4617573
14	4603467
14	4634583
14	4602590
14	4633955
14	4634639
14	4636131
14	4623854
14	4605134
14	4617494
14	4661566
14	4642789
14	4638325
14	4617297
14	4666493
14	4605166
14	4663952
14	4638450
14	4643503
14	4644795
14	4607980
14	4642754
14	4639522
14	4617592
14	4623635
14	4659939
14	4639541
14	4654501
14	4654527
14	4605274
14	4667172
14	4639478
14	4668665
14	4639388
14	4617465
14	4617513
14	4617382
14	4668534
14	4633986
14	4617413
14	4623861
14	4632669
14	4614726
14	4617527
14	4665434
14	4646866
14	4603636
14	4612888
14	4642732
14	4623644
14	4613880
14	4639498
14	4639404
14	4623704
14	4642997
14	4639499
14	4617464
14	4601516
14	4617533
14	4604638
14	4645283
14	4572317
14	4617423
14	4646859
14	4617419
14	4622119
14	4639392
14	4603634
14	4612440
14	4601200
14	4617397
14	4665574
14	4644768
14	4617429
14	4604970
14	4653600
14	4642704
14	4632606
14	4623683
14	4668866
14	4664869
14	4617015
14	4612671
14	4617580
14	4665206
14	4664926
14	4617479
14	4643574
14	4604814
14	4639428
14	4642583
14	4604798
14	4594744
14	4605197
14	4668657
14	4668664
14	4617383
14	4602626
14	4667133
14	4665506
14	4639627
14	4612310
14	4617326
14	4639538
14	4623685
14	4612318
14	4604969
14	4665661
14	4636692
14	4620905
14	4612490
14	4623669
14	4635450
14	4612471
14	4639429
14	4617529
14	4617369
14	4665551
14	4638317
14	4543070
14	4622374
14	4614106
14	4668673
14	4617546
14	4616883
14	4623658
14	4639391
14	4613558
14	4604960
14	4668627
14	4639460
14	4639635
14	4668923
14	4639605
14	4656531
14	4639543
14	4602714
14	4617541
14	4614197
14	4644053
14	4643239
14	4639375
14	4634341
14	4634083
14	4617345
14	4617531
14	4617403
14	4668001
14	4617556
14	4604807
14	4654467
14	4644852
14	4665001
14	4634149
14	4617341
14	4639473
14	4639660
14	4617303
14	4643464
14	4617444
14	4623696
14	4593593
14	4543077
14	4644757
14	4617455
14	4623659
14	4666495
14	4623691
14	4638338
14	4652744
14	4644754
14	4638476
14	4637927
14	4603649
14	4668296
14	4637710
14	4593630
14	4658625
14	4617490
14	4639649
14	4629035
14	4639471
14	4617603
14	4639459
14	4668925
14	4639482
14	4611286
14	4665141
14	4667772
14	4667344
14	4639558
14	4637995
14	4638395
14	4620884
14	4667015
14	4639647
14	4612527
14	4604968
14	4644862
14	4617379
14	4654466
14	4631927
14	4623666
14	4664818
14	4617315
14	4642774
14	4668066
14	4614135
14	4667256
14	4639539
14	4639454
14	4623714
14	4665166
14	4639398
14	4644871
14	4639531
14	4612497
14	4609296
14	4639608
14	4639436
14	4634471
14	4617416
14	4661588
14	4643534
14	4607998
14	4613998
14	4654458
14	4644870
14	4623664
14	4617521
14	4622574
14	4617328
14	4623618
14	4660739
14	4622512
14	4642068
14	4654492
14	4614471
14	4639663
14	4639350
14	4639551
14	4617422
14	4601517
14	4668021
14	4622163
14	4614432
14	4617452
14	4617317
14	4656606
14	4623647
14	4623825
14	4623717
14	4663953
14	4612280
14	4665177
14	4604052
14	4604045
14	4623827
14	4638293
14	4668670
14	4617300
14	4639643
14	4617457
14	4654540
14	4639574
14	4601205
14	4617338
14	4639527
14	4667753
14	4617274
14	4543069
14	4600012
14	4617588
14	4639481
14	4629059
14	4622029
14	4665436
14	4645291
14	4661633
14	4647705
14	4617314
14	4617437
14	4593935
14	4617495
14	4646883
14	4638704
14	4620920
14	4623625
14	4623705
14	4639342
14	4621169
14	4659438
14	4642935
14	4665573
14	4639669
14	4617523
14	4644779
14	4639488
14	4612662
14	4614215
14	4614889
14	4667291
14	4654481
14	4617280
14	4668650
14	4639443
14	4601161
14	4593557
14	4667732
14	4601155
14	4644787
14	4639533
14	4639559
14	4644774
14	4644832
14	4623673
14	4634006
14	4628955
14	4638327
14	4617400
14	4617482
14	4639575
14	4638107
14	4632698
14	4623878
14	4617120
14	4642977
14	4632716
14	4638157
14	4665086
14	4639600
14	4634011
14	4613219
14	4623879
14	4668691
14	4638075
14	4639520
14	4632696
14	4604962
14	4620763
14	4639477
14	4654522
14	4635465
14	4622408
14	4617438
14	4623818
14	4614021
14	4646050
14	4634642
14	4639437
14	4623657
14	4653690
14	4617260
14	4665382
14	4668757
14	4617483
14	4639570
14	4617424
14	4617292
14	4623619
14	4667731
14	4642071
14	4543058
14	4603167
14	4661635
14	4664841
14	4617578
14	4664764
14	4605178
14	4617553
14	4622549
14	4617587
14	4620758
14	4667031
14	4639626
14	4667345
14	4617606
14	4617484
14	4668759
14	4647310
14	4664928
14	4654504
14	4635481
14	4645297
14	4617325
14	4633927
14	4617532
14	4639382
14	4621164
14	4617548
14	4639458
14	4668689
14	4666969
14	4617436
14	4617564
14	4603618
14	4642577
14	4653601
14	4622252
14	4643511
14	4639562
14	4665192
14	4623850
14	4659481
14	4639490
14	4637924
14	4617602
14	4623840
14	4661116
14	4644803
14	4665312
14	4622411
14	4617283
14	4601164
14	4638393
14	4639576
14	4654499
14	4635597
14	4657407
14	4617381
14	4664754
14	4644861
14	4639402
14	4637237
14	4588892
14	4623718
14	4617576
14	4617389
14	4664885
14	4643465
14	4617420
14	4667750
14	4653596
14	4633928
14	4617572
14	4634038
14	4639518
14	4647709
14	4613192
14	4665227
14	4656644
14	4604044
14	4632545
14	4634271
14	4613813
14	4613638
14	4656502
14	4646912
14	4668026
14	4543064
14	4639351
14	4628831
14	4543076
14	4639464
14	4638366
14	4639479
14	4642779
14	4668057
14	4654497
14	4623711
14	4639503
14	4639567
14	4604794
14	4618789
14	4617432
14	4617430
14	4605390
14	4668651
14	4603169
14	4602727
14	4635458
14	4633946
14	4617626
14	4667305
14	4668536
14	4667054
14	4656534
14	4617364
14	4637637
14	4639468
14	4639486
14	4613992
14	4668675
14	4667290
14	4651096
14	4644890
14	4612515
14	4668688
14	4646842
14	4638106
14	4646854
14	4617502
14	4639373
14	4642572
14	4659532
14	4633147
14	4601203
14	4623651
14	4617287
14	4668669
14	4604042
14	4644866
14	4617611
14	4623698
14	4639426
14	4593689
14	4637917
14	4572972
14	4613105
14	4617324
14	4637645
14	4623882
14	4644855
14	4617358
14	4644760
14	4655705
14	4639525
14	4617519
14	4665154
14	4617489
14	4617361
14	4629037
14	4614896
14	4664777
14	4604957
14	4543073
14	4617586
14	4612288
14	4618149
14	4603579
14	4668660
14	4639640
14	4639408
14	4573290
14	4668537
14	4638120
14	4625100
14	4612468
14	4639641
14	4639507
14	4661592
14	4612777
14	4667734
14	4612511
14	4639516
14	4638512
14	4613151
14	4668647
14	4638076
14	4634647
14	4633532
14	4667485
14	4648455
14	4665581
14	4603130
14	4623994
14	4622190
14	4665139
14	4640293
14	4617385
14	4639461
14	4617508
14	4623684
14	4596762
14	4612438
14	4601152
14	4667171
14	4644763
14	4661637
14	4664918
14	4622056
14	4664916
14	4665131
14	4668766
14	4639584
14	4634122
14	4623985
14	4654471
14	4613876
14	4617376
14	4604808
14	4644853
14	4612872
14	4639666
14	4617276
14	4667071
14	4665311
14	4639653
14	4659434
14	4639421
14	4623021
14	4603563
14	4645672
14	4623680
14	4623995
14	4639401
14	4637854
14	4667264
14	4639550
14	4618095
14	4639386
14	4639512
14	4639504
14	4638365
14	4617347
14	4652328
14	4625026
14	4623975
14	4634634
14	4668610
14	4617265
14	4639416
14	4617378
14	4654509
14	4638116
14	4639651
14	4612492
14	4642748
14	4659476
14	4617104
14	4657408
14	4642983
14	4573294
14	4665639
14	4617306
14	4665207
14	4623645
14	4642045
14	4656608
14	4617285
14	4656530
14	4644851
14	4617333
14	4623689
14	4623010
14	4573292
14	4665643
14	4617258
14	4638042
14	4638119
14	4604622
14	4617395
14	4665439
14	4617511
14	4651485
14	4639547
14	4665429
14	4639623
14	4617302
14	4639636
14	4617599
14	4617538
14	4638761
14	4603083
14	4609006
14	4623832
14	4620898
14	4617363
14	4631910
14	4604050
14	4614734
14	4623856
14	4603180
14	4613809
14	4639560
14	4623843
14	4667415
14	4665522
14	4617387
14	4639329
14	4665145
14	4614196
14	4639625
14	4644764
14	4605273
14	4617601
14	4634073
14	4667737
14	4602638
14	4611287
14	4617509
14	4638126
14	4639415
14	4623655
14	4654494
14	4668531
14	4601144
14	4601521
14	4639524
14	4617320
14	4593695
14	4617391
14	4603628
14	4639432
14	4647708
14	4613193
14	4617446
14	4639331
14	4667760
14	4668684
14	4667751
14	4623701
14	4669113
14	4619383
14	4605268
14	4644812
14	4623849
14	4623001
14	4639602
14	4623857
14	4623637
14	4629838
14	4622498
14	4617524
14	4659472
14	4639598
14	4634622
14	4623646
14	4604963
14	4617412
14	4665641
14	4642573
14	4664831
14	4617288
14	4613226
14	4638046
14	4661117
14	4639604
14	4639374
14	4617321
14	4668649
14	4617331
14	4631903
14	4602628
14	4623996
14	4612826
14	4646874
14	4668653
14	4639585
14	4666971
14	4643463
14	4617304
14	4603087
14	4668632
14	4638458
14	4603607
14	4622991
14	4644799
14	4617517
14	4603070
14	4661119
14	4617267
14	4668488
14	4612736
14	4623015
14	4639480
14	4659477
14	4661585
14	4665198
14	4623835
14	4639508
14	4654532
14	4637945
14	4623682
14	4643039
14	4642072
14	4623829
14	4602623
14	4638358
14	4594728
14	4631923
14	4603085
14	4639465
14	4661638
14	4668655
14	4654521
14	4654506
14	4623983
14	4644904
14	4629434
14	4617362
14	4634353
14	4644808
14	4617491
14	4639355
14	4639361
14	4596871
14	4632740
14	4623011
14	4637253
14	4643990
14	4634141
14	4623019
14	4623643
14	4659436
14	4623668
14	4654528
14	4602575
14	4623837
14	4640292
14	4638651
14	4668764
14	4661639
14	4639581
14	4602621
14	4612306
14	4639530
14	4668643
14	4605299
14	4603624
14	4665191
14	4642794
14	4612643
14	4654490
14	4634637
14	4612391
14	4629450
14	4612427
14	4573288
14	4639595
14	4664845
14	4543074
14	4617468
14	4633936
14	4603601
14	4617318
14	4664805
14	4668512
14	4612910
14	4668491
14	4638337
14	4623817
14	4656559
14	4639457
14	4601515
14	4604618
14	4644793
14	4639611
14	4665427
14	4604815
14	4654519
14	4618361
14	4612865
14	4639592
14	4668756
14	4639556
14	4654511
14	4664808
14	4639434
14	4656590
14	4617604
14	4664821
14	4639509
14	4614014
14	4639542
14	4617384
14	4601197
14	4668520
14	4668763
14	4653528
14	4653661
14	4623665
14	4665283
14	4639472
14	4617545
14	4665515
14	4591241
14	4623998
14	4573300
14	4614554
14	4617350
14	4617473
14	4603608
14	4617366
14	4639667
14	4653589
14	4639485
14	4643052
14	4573282
14	4634554
14	4617453
14	4659483
14	4617415
14	4617445
14	4644775
14	4617550
14	4617577
14	4604782
14	4613246
14	4623697
14	4623720
14	4668652
14	4617562
14	4639325
14	4661627
14	4604810
14	4612982
14	4639483
14	4668638
14	4665698
14	4617278
14	4617405
14	4623694
14	4617440
14	4602680
14	4632737
14	4618002
14	4599870
14	4600718
14	4665209
14	4623695
14	4639410
14	4668677
14	4601149
14	4614789
14	4639399
14	4668387
14	4603135
14	4635493
14	4617308
14	4639336
14	4668645
14	4668683
14	4644800
14	4612285
14	4613245
14	4668347
14	4621106
14	4623848
14	4639359
14	4623709
14	4543071
14	4638043
14	4639475
14	4573286
14	4639467
14	4644897
14	4617346
14	4603565
14	4634628
14	4635455
14	4617540
14	4641487
14	4603125
14	4631881
14	4613191
14	4602736
14	4651327
14	4654477
14	4639511
14	4561344
14	4604617
14	4623862
14	4643508
14	4654489
14	4601162
14	4654478
14	4654461
14	4667003
14	4665538
14	4667342
14	4642581
14	4639638
14	4643533
14	4592980
14	4639379
14	4638508
14	4665157
14	4668642
14	4623642
14	4603080
14	4669268
14	4639650
14	4637919
14	4665548
14	4634165
14	4617575
14	4623976
14	4603612
14	4644837
14	4602598
14	4619381
14	4664837
14	4617558
14	4617343
14	4638457
14	4656493
14	4639491
14	4642984
14	4639463
14	4617089
14	4644825
14	4573291
14	4668599
14	4623852
14	4543067
14	4606993
14	4613273
14	4667796
14	4644814
14	4622410
14	4614238
14	4583721
14	4639510
14	4644478
14	4638056
14	4660738
14	4602617
14	4601166
14	4617467
14	4638436
14	4617554
14	4622019
14	4601170
14	4612383
14	4617520
14	4607996
14	4617313
14	4620908
14	4602718
14	4638070
14	4637306
14	4669315
14	4623020
14	4566134
14	4617543
14	4644756
14	4639628
14	4668663
14	4642785
14	4643482
14	4605156
14	4603576
14	4602631
14	4638118
14	4612974
14	4667346
14	4612432
14	4622174
14	4647704
14	4620772
14	4658197
14	4613796
14	4639346
14	4604967
14	4667066
14	4638396
14	4617269
14	4639378
14	4617597
14	4639323
14	4622428
14	4543068
14	4667725
14	4665552
14	4639573
14	4617504
14	4668539
14	4656558
14	4639661
14	4668685
14	4623650
14	4639599
14	4665424
14	4601510
14	4654476
14	4623860
14	4667347
14	4639544
14	4667484
14	4613659
14	4602650
14	4635435
14	4612723
14	4633128
14	4612392
14	4623713
14	4573284
14	4601147
14	4668918
14	4640302
14	4639385
14	4632747
14	4639532
14	4654473
14	4639517
14	4644865
14	4639419
14	4600754
14	4639366
14	4645673
14	4668524
14	4639376
14	4643252
14	4639588
14	4617469
14	4668666
14	4639630
14	4634256
14	4623884
14	4602241
14	4613243
14	4604809
14	4617569
14	4639617
14	4651488
14	4617282
14	4637923
14	4639446
14	4623621
14	4631912
14	4625313
14	4623979
14	4617539
14	4604966
14	4639528
14	4654518
14	4639405
14	4644856
14	4668637
14	4617372
14	4617406
14	4638301
14	4591201
14	4656480
14	4638324
14	4600707
14	4613136
14	4642773
14	4623859
14	4623828
14	4639639
14	4543057
14	4668762
14	4665204
14	4639339
14	4639634
14	4613810
14	4634071
14	4644816
14	4614004
14	4639420
14	4613212
14	4612518
14	4665432
14	4639506
14	4623636
14	4639565
14	4623836
14	4602726
14	4664819
14	4642059
14	4617431
14	4668633
14	4617386
14	4646863
14	4599249
14	4654482
14	4605150
14	4642075
14	4639603
14	4603619
14	4623819
14	4639613
14	4667394
14	4603625
14	4667483
14	4623723
14	4639657
14	4617215
14	4665194
14	4639383
14	4667397
14	4639577
14	4639413
14	4543065
14	4612420
14	4623639
14	4612539
14	4658223
14	4644042
14	4644888
14	4654469
14	4623997
14	4604816
14	4668758
14	4631917
14	4617501
14	4573298
14	4601520
14	4644868
14	4602402
14	4665142
14	4638398
14	4602647
14	4668682
14	4602641
14	4603620
14	4642574
14	4634113
14	4644773
14	4607487
14	4668636
14	4623824
14	4567310
14	4617470
14	4661596
14	4642058
14	4623820
14	4654486
14	4603105
14	4623707
14	4623620
14	4639655
14	4639476
14	4668755
14	4665094
14	4617301
14	4601148
14	4634621
14	4612839
14	4601198
14	4668641
14	4612833
14	4623017
14	4601167
14	4623821
14	4634097
14	4634240
14	4616875
14	4617370
14	4604974
14	4664850
14	4623699
14	4646872
14	4638303
14	4665533
14	4639629
14	4647332
14	4667783
14	4622014
14	4623653
14	4603091
14	4644821
14	4609292
14	4639564
14	4613266
14	4614539
14	4617327
14	4601518
14	4614107
14	4639515
14	4617312
14	4644804
14	4637625
14	4634450
14	4667424
14	4623981
14	4654479
14	4643016
14	4638050
14	4612747
14	4668659
14	4654503
14	4612918
14	4639433
14	4599655
14	4659474
14	4638323
14	4623624
14	4665561
14	4643450
14	4617534
14	4592994
14	4638131
14	4639489
14	4632697
14	4639548
14	4639502
14	4617286
14	4668765
14	4617427
14	4634684
14	4617367
14	4665195
14	4634041
14	4640290
14	4646862
14	4639519
14	4617335
14	4639514
14	4603075
14	4617319
14	4543059
14	4664326
14	4664995
14	4638051
14	4654480
14	4613123
14	4623623
14	4639431
14	4643273
14	4637510
14	4639583
14	4654485
14	4617299
14	4629036
14	4642047
14	4620848
14	4665200
14	4654465
14	4617262
14	4639610
14	4639380
14	4639619
14	4659967
14	4637903
14	4647297
14	4643017
14	4643457
14	4623839
14	4612477
14	4617516
14	4604620
14	4603630
14	4603564
14	4645286
14	4639393
14	4617566
14	4617478
14	4654487
14	4653544
14	4617486
14	4600156
14	4667771
14	4654524
14	4639618
14	4617448
14	4617544
14	4644753
14	4639555
14	4617279
14	4630242
14	4639563
14	4617561
14	4617428
14	4654537
14	4654474
14	4665536
14	4602624
14	4617351
14	4644805
14	4623846
14	4653654
14	4639411
14	4620766
14	4619357
14	4617401
14	4609298
14	4617462
14	4623654
14	4654488
14	4617435
14	4617584
14	4640294
14	4632585
14	4623626
14	4623972
14	4573297
14	4623874
14	4639521
14	4623719
14	4668060
14	4617565
14	4639614
14	4617309
14	4653540
14	4639632
14	4617441
14	4617342
14	4640305
14	4639662
14	4639505
14	4617496
14	4644810
14	4642755
14	4601168
14	4668661
14	4617311
14	4543063
14	4617579
14	4666503
14	4665208
14	4664820
14	4596252
14	4665162
14	4603626
14	4543075
14	4662044
14	4656492
14	4630234
14	4659482
14	4667310
14	4623838
14	4478066
14	4639320
14	4639466
14	4646721
14	4600155
14	4639571
14	4644826
14	4602619
14	4635517
14	4617394
14	4668023
14	4634119
14	4617272
14	4617396
14	4601196
14	4604619
14	4665284
14	4667727
14	4612676
14	4617411
14	4634401
14	4646882
14	4629444
14	4612301
14	4634444
14	4653535
14	4560672
14	4625150
14	4667420
14	4617360
14	4617567
14	4638047
14	4623677
14	4612538
14	4612516
14	4642635
14	4639418
14	4617557
14	4644834
14	4666078
14	4659515
14	4616893
14	4617404
14	4644827
14	4669114
14	4642759
14	4613806
14	4642674
14	4639348
14	4617407
14	4566133
14	4603469
14	4617460
14	4603119
14	4639337
14	4649973
14	4623883
14	4623875
14	4665149
14	4656482
14	4643019
14	4654515
14	4642749
14	4639462
14	4617266
14	4617336
14	4612431
14	4639568
14	4654508
14	4653614
14	4638315
14	4668680
14	4617281
14	4639448
14	4665499
14	4639400
14	4653630
14	4638041
14	4605168
14	4623688
14	4665014
14	4629458
14	4623841
14	4623826
14	4623681
14	4617254
14	4665325
14	4623842
14	4617447
14	4656488
14	4639469
14	4644794
14	4643310
14	4592990
14	4600731
14	4612381
14	4622536
14	4622463
14	4644052
14	4638454
14	4646916
14	4623988
14	4643481
14	4654463
14	4617296
14	4617581
14	4617568
14	4592999
14	4639444
14	4653537
14	4665083
14	4617598
14	4644829
14	4642680
14	4639620
14	4642796
14	4658626
14	4631876
14	4615079
14	4617268
14	4600735
14	4612385
14	4647296
14	4617485
14	4634456
14	4644769
14	4639397
14	4642070
14	4573287
14	4639422
14	4617354
14	4638112
14	4644850
14	4646855
14	4617365
14	4644778
14	4617322
14	4664838
14	4590974
14	4623822
14	4617461
14	4634629
14	4651094
14	4646892
14	4639659
14	4593722
14	4643026
14	4602240
14	4644809
14	4604051
14	4667238
14	4664749
14	4623844
14	4617547
14	4639333
14	4639654
14	4657409
14	4644766
14	4632739
14	4665575
14	4637920
14	4639645
14	4639526
14	4643029
14	4639578
14	4632743
14	4617552
14	4623679
14	4617472
14	4639546
14	4639586
14	4644702
14	4639553
14	4639347
14	4623823
14	4644836
14	4643505
14	4623855
14	4628964
14	4639612
14	4617264
14	4605133
14	4603095
14	4644780
14	4602681
14	4643004
14	4603176
14	4668656
14	4637251
14	4639438
14	4617259
14	4616778
14	4617275
14	4604053
14	4612534
14	4602239
14	4617535
14	4639535
14	4637436
14	4614195
14	4643500
14	4634238
14	4623992
14	4617474
14	4654545
14	4617390
14	4543072
14	4642793
14	4617443
14	4668517
14	4639616
14	4638351
14	4639440
14	4635351
14	4617481
14	4644059
14	4642771
14	4653595
14	4657406
14	4637911
14	4665193
14	4617433
14	4617377
14	4639371
14	4668500
14	4665549
14	4643996
14	4601519
14	4642056
14	4633125
14	4623977
14	4602622
14	4661666
14	4604780
14	4635463
14	4644062
14	4601143
14	4635619
14	4639395
14	4594737
14	4644761
14	4603093
14	4620887
14	4612861
14	4639370
14	4604803
14	4623987
14	4639615
14	4639365
14	4612812
14	4620890
14	4611288
14	4665673
14	4634030
14	4665438
14	4667431
14	4635349
14	4668526
14	4663555
14	4668644
14	4638370
14	4639372
14	4639537
14	4613782
14	4631824
14	4642790
14	4639554
14	4612491
14	4613620
14	4643265
14	4623872
14	4623616
14	4655704
14	4612508
14	4612380
14	4623881
14	4617585
14	4644820
14	4637914
14	4617380
14	4639646
14	4632734
14	4561397
14	4604965
14	4617596
14	4577774
14	4623999
14	4623670
14	4623672
14	4665203
14	4605170
14	4639345
14	4605182
14	4617536
14	4612890
14	4634147
14	4617607
14	4617290
14	4666970
14	4639631
14	4640282
14	4623991
14	4603600
14	4644854
14	4653585
14	4604811
14	4543078
14	4617261
14	4653679
14	4639368
14	4614151
14	4639582
14	4656535
14	4664822
14	4617353
14	4617571
14	4617609
14	4573289
14	4668630
14	4639390
14	4638314
14	4601367
14	4644758
14	4638374
14	4639447
14	4639424
14	4604806
14	4619350
14	4593733
14	4637663
14	4628962
14	4601137
14	4594716
14	4617158
14	4639455
14	4617442
14	4612930
14	4617334
14	4617371
14	4617348
14	4623873
14	4617205
14	4644876
14	4650348
14	4658187
14	4639597
14	4612525
14	4623686
14	4617449
14	4665285
14	4664884
14	4633543
14	4639624
14	4664927
14	4623831
14	4617047
14	4668687
14	4582473
14	4603580
14	4668668
14	4623970
14	4654475
14	4637435
14	4582387
14	4617515
14	4644767
14	4639536
14	4617271
14	4665187
14	4621101
14	4639414
14	4617375
14	4543062
14	4623833
14	4653592
14	4617393
14	4638077
14	4623982
14	4601202
14	4617323
14	4635492
14	4654500
14	4639056
14	4644819
14	4644835
14	4603621
14	4617368
14	4623649
14	4634196
14	4654516
14	4651489
14	4642792
14	4617503
14	4639430
14	4664846
